LINK,SOURCE,PHRASE,TITLE,CONTENT,DATE_ENTERED
www.cnn.com,"""a senior administration official said""",New Israeli defense minister: A hardliner the US can &#39;do business with&#39;,http://www.cnn.com/2016/06/07/politics/avigdor-liberman-benjamin-netanyahu-obama-administration/,"&quot;Nobody can wrap their heads around where we go from here,&quot; <b>a senior</b>  <b>administration official said</b>. &quot;It feels like it&#39;s moving farther and farther away.&quot; Read  More.",2016-06-07
www.reuters.com,"""a senior government official said""",UPDATE 1-Ghana to issue $2 bln bond to help clear power firms&#39; debt,http://www.reuters.com/article/ghana-bond-idUSL8N18Z1YM,"Ghana plans to issue a 10-yearsyndicated $2 billion bond before year end to  clear legacy debtamong its power utilities, <b>a senior government official said</b>&nbsp;...",2016-06-07
www.reuters.com,"""a senior government official said""",Ghana to issue $2 bln bond to help clear power firms debt | Reuters,http://www.reuters.com/article/ghana-bond-idUSL8N18Z1V8,"Ghana plans to issue a 10-yearsyndicated $2 billion bond before year end to  clear legacy debtamong its power utilities, <b>a senior government official said</b>&nbsp;...",2016-06-07
www.msn.com,"""a government official said""",UPDATE 3-Three Jordanian intelligence officers killed in attack in ...,http://www.msn.com/en-us/news/other/update-3-three-jordanian-intelligence-officers-killed-in-attack-in-palestinian-camp/ar-BBtXunR,"... personnel were killed in an attack on a security office in a Palestinian refugee  camp outside the Jordanian capital Amman, <b>a government official said</b> on  Monday.",2016-06-07
www.reuters.com,"""according to two people with direct knowledge""",Top News Headlines | Reuters,http://www.reuters.com/news/archive/topNews?view=page,"... branch blocked those same requests because they lacked information required  to transfer money, <b>according to two people with direct knowledge</b> of the matter.",2016-06-07
www.bloomberg.com,"""according to a person close to""",Diamond Industry Plans to Woo U.S. Generation Favoring Gadgets ...,http://www.bloomberg.com/news/articles/2016-06-03/diamond-industry-plans-to-woo-u-s-generation-favoring-gadgets,"... which includes companies such as Apple Inc., Wal-Mart Stores Inc. and  General Motors Co., <b>according to a person close to</b> the investigation. It will lay out  a&nbsp;...",2016-06-07
www.nbcnews.com,"""a senior White House official""","2016 Election News, Candidates &amp; Polls - NBC News",http://www.nbcnews.com/politics/2016-election/video/source-obama-may-give-clinton-endorsement-699907651698,"<b>A senior White House official</b> claims that President Obama may endorse Hillary  Clinton as early as this week, but cautions there are still conversations going&nbsp;...",2016-06-07
www.dailymail.co.uk,"""a source familiar with the situation""",Swiss and UK watchdogs quiz Credit Suisse over Mozambique loans,http://www.dailymail.co.uk/wires/reuters/article-3629264/Swiss-UK-watchdogs-quiz-Credit-Suisse-Mozambique-loans.html,"... with Credit Suisse over Mozambique&#39;s undeclared loans, while Britain&#39;s  regulator is also making inquiries, according to <b>a source familiar with the situation</b> .",2016-06-07
www.reuters.com,"""a source familiar with the situation""",UPDATE 1-Swiss and UK watchdogs quiz Credit Suisse over ...,http://www.reuters.com/article/mozambique-debt-credit-suisse-gp-idUSL8N18Z279,"... with Credit Suisse over Mozambique&#39;s undeclared loans, while Britain&#39;s  regulator is also making inquiries, according to <b>a source familiar with the situation</b> .",2016-06-07
www.usatoday.com,"""a source familiar with the situation""",Taylor Swift,http://www.usatoday.com/topic/taylor-swift/,"<b>A source familiar with the situation</b>, but not authorized to speak publicly,  confirmed to USA TODAY that Swift, 26, and the Scottish EDM DJ, 32, have  broken up.",2016-06-07
www.msn.com,"""did not wish to be identified""",Target charges suppliers more to help offload unsold inventory,http://www.msn.com/en-us/money/companies/target-charges-suppliers-more-to-help-offload-unsold-inventory/ar-BBtYJOt,"&quot;We have budgets to stick to,&quot; said one supplier, who <b>did not wish to be identified</b>.  &quot;We cannot just keep giving them discounts on (product) volumes they are not&nbsp;...",2016-06-07
www.reuters.com,"""did not wish to be identified""",Target charges suppliers more to help offload unsold inventory ...,http://www.reuters.com/article/us-target-suppliers-idUSKCN0YT28H,"&quot;We have budgets to stick to,&quot; said one supplier, who <b>did not wish to be identified</b>.  &quot;We cannot just keep giving them discounts on (product) volumes they are not&nbsp;...",2016-06-07
www.chicagotribune.com,"""did not want to be identified""",6-year-old girl shot on Northwest Side - Chicago Tribune,http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20160606-story.html,"On Tuesday, an aunt who <b>did not want to be identified</b> told WGN-TV outside  Stroger that &quot;Right now my niece is in critical condition, stable but critical.",2016-06-07
www.reuters.com,"""declined to be identified""",Samsung SDI making progress in talks with Tesla to supply batteries ...,http://www.reuters.com/article/us-samsung-sdi-tesla-idUSKCN0YT0AB,The source <b>declined to be identified</b> as the discussions were confidential. A  Samsung SDI spokesman declined to comment. Samsung SDI is an affiliate of&nbsp;...,2016-06-07
www.al.com,"""refused to be identified""",Conversation of the Day: Mother of child who fell into zoo&#39;s gorilla ...,http://www.al.com/news/index.ssf/2016/06/conversation_of_the_day_15.html,"Cheryl Flaherty, of Cincinnati, left, comforts a fellow mourner who <b>refused to be</b>  <b>identified</b> during a vigil outside the Cincinnati Zoo &amp; Botanical Garden, Monday,&nbsp;...",2016-06-07
www.theguardian.com,"""an anonymous source""","Verizon revives bid to buy Yahoo for $3bn, reports say | Technology ...",https://www.theguardian.com/technology/2016/jun/07/verizon-yahoo-bid,"The bid, which was reported in the Wall Street Journal based on <b>an anonymous</b>  <b>source</b>, would fit with Verizon&#39;s bulk-buying spree of internet products, and&nbsp;...",2016-06-07
www.sfgate.com,"""an anonymous source""",Report: Verizon bid $3 billion for Yahoo - SFGate,http://www.sfgate.com/business/article/Report-Verizon-bid-3-billion-for-Yahoo-7969042.php,"Verizon isn&#39;t interested in the Yahoo real estate or patents, according to the Wall  Street Journal, which cited <b>an anonymous source</b>. Not bidding on the&nbsp;...",2016-06-07
www.yahoo.com,"""an anonymous source""","Boxing - Ali still in hospital, reports of more serious concerns",https://www.yahoo.com/news/boxing-ali-still-hospital-reports-more-serious-concerns-212506443.html,US celebrity news website radaronline.com quoted <b>an anonymous source</b> as  saying Ali required help breathing and worried family members had gathered at  his&nbsp;...,2016-06-07
www.chicagotribune.com,"""asked not to be identified""",U.S. said to rebuff EU bid to shield banks from Iran sanctions ...,http://www.chicagotribune.com/news/sns-wp-blm-iran-sanctions-0988db3e-2ca9-11e6-b9d5-3c3063f8332c-20160607-story.html,"... who <b>asked not to be identified</b> because the talks were private. In its response,  the U.S. declined to go beyond its publicly announced policy, the people said.",2016-06-07
www.latimes.com,"""on condition of anonymity""",Muhammad Ali is reported to be in grave condition - LA Times,http://www.latimes.com/sports/boxing/la-sp-muhammad-ali-grave-condition-20160603-snap-story.html,The boxing officials close to Ali and in contact with his family spoke <b>on condition</b>  <b>of anonymity</b> out of respect to the three-time heavyweight champion and sports&nbsp;...,2016-06-07
www.businessinsider.com,"""on condition of anonymity""",The Latest: Blue Angels pilot killed; no civilians hurt - Business Insider,http://www.businessinsider.com/ap-the-latest-blue-angels-pilot-killed-no-civilians-hurt-2016-6,The official spoke Thursday <b>on condition of anonymity</b> because the official was  not authorized to discuss the matter publicly. The Navy says the pilot was&nbsp;...,2016-06-07
hosted.ap.org,"""on condition of anonymity""",Woman on &#39;kill list&#39;,http://hosted.ap.org/dynamic/stories/U/US_UCLA_SHOOTING_THE_LATEST_MNOL-?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT,The official was not authorized to publicly discuss the case and spoke <b>on</b>  <b>condition of anonymity</b>. ---. Reporting by AP writer Amanda Lee Myers. ---. 7:45  p.m..,2016-06-07
abcnews.go.com,"""on condition of anonymity""",Islamic State Kills Dozens of Its Own in Hunt for Spies - ABC News,http://abcnews.go.com/International/wireStory/islamic-state-kills-dozens-hunt-spies-39619014,"Iraqi intelligence officials allowed the AP to speak by phone with the informant,  who spoke <b>on condition of anonymity</b>, fearing for his life. The purge comes at a&nbsp;...",2016-06-07
www.nytimes.com,"""on the condition of anonymity""",U.S. and Beijing Offer Competing Views on South China Sea - The ...,http://www.nytimes.com/2016/06/08/world/asia/us-south-china-sea-talks.html,"The official spoke <b>on the condition of anonymity</b> in keeping with diplomatic  custom. On Sunday, before the formal start of the talks, Chinese and American&nbsp;...",2016-06-07
www.washingtonpost.com,"""on the condition of anonymity""",Iraqis trapped in Fallujah face twin peril of Islamic State and militia ...,https://www.washingtonpost.com/world/iraqis-in-fallujah-caught-in-perils-between-islamic-state-and-militia-fighters/2016/06/07/b23d59ea-27e4-11e6-8329-6104954928d2_story.html,"... government&#39;s advance, said an aid worker from a Western humanitarian  organization who spoke <b>on the condition of anonymity</b> because of security  concerns.",2016-06-07
www.nytimes.com,"""requested anonymity""",Hispanic Official to Leave R.N.C. in Sign of Disaffection With Donald ...,http://www.nytimes.com/2016/06/02/us/politics/rnc-trump-ruth-guerra.html,"But Ms. Guerra told colleagues this year that she was uncomfortable working for  Mr. Trump, according two R.N.C. aides who <b>requested anonymity</b> to speak&nbsp;...",2016-06-07
gawker.com,"""requested anonymity""",The Establishment Arm of the Trump Campaign is Blatantly Using ...,http://gawker.com/the-establishment-arm-of-the-trump-campaign-is-blatantl-1780866568,"... NBC News talked to three Trump aides and two sources working closely  alongside the campaign, all of whom <b>requested anonymity</b> in order speak freely.",2016-06-07
www.bostonglobe.com,"""sources close to""","If you want to see Lin-Manuel Miranda in &#39;Hamilton,&#39; better get thee ...",https://www.bostonglobe.com/lifestyle/names/2016/06/02/you-want-see-lin-manuel-miranda-hamilton-better-get-thee-broadway-asap/1Qo7Ff4Ij4dzKzFRkdPbuN/story.html,<b>Sources close to</b> the Tony-winning musical have told The Hollywood Reporter  that Miranda will take his final curtain call as a member of the cast of the cultural&nbsp;...,2016-06-07
www.reuters.com,"""sources close to""",Metro unit Real nears agreement in wage talks - sources | Reuters,http://www.reuters.com/article/metro-ag-wages-idUSFWN18U00P,"... at its struggling Realhypermarket chain after it offered not to cut jobs or  closestores in return for concessions on wages, <b>sources close to</b> thetalks told  Reuters.",2016-06-07
www.businessinsider.com,"""sources close to""",Aqib Talib reportedly released from hospital after being shot at night ...,http://www.businessinsider.com/aqib-talib-reportedly-shot-at-night-club-2016-6,"According to Mike Klis of News9, <b>sources close to</b> Talib say the shooting was  accidental. It is not Talib&#39;s first run-in with trouble. According to The Dallas  Morning&nbsp;...",2016-06-07
www.yahoo.com,"""a source close to""",Boxing great Muhammad Ali close to death: source close to family,https://www.yahoo.com/music/boxing-great-muhammad-ali-close-death-source-close-001907416--box.html,"(Reuters) - Former world heavyweight champion Muhammad Ali was close to  death in a Phoenix-area hospital on Friday, <b>a source close to</b> the family said.",2016-06-07
www.chicagotribune.com,"""asked not to be named""",Indian bid for elite nuclear access seen stalled on bomb concern ...,http://www.chicagotribune.com/news/sns-wp-blm-india-nuclear-d2a978c2-2cde-11e6-b9d5-3c3063f8332c-20160607-story.html,They <b>asked not to be named</b> in line with diplomatic rules for discussing private  deliberations. A delay could roil plans by President Barack Obama and Indian&nbsp;...,2016-06-07
www.businessinsider.com,"""asked not to be named""",Marketer response to ANA report - Business Insider,http://www.businessinsider.com/marketer-response-to-ana-report-2016-6,"One US-based retail marketer, who <b>asked not to be named</b>, said what&#39;s &quot;scary&quot;  about the report&#39;s findings is that there is big money at stake. He said: &quot;If we&nbsp;...",2016-06-07
www.theguardian.com,"""declined to be named""","Boko Haram attacks in Niger force 50,000 people to flee | World ...",http://www.theguardian.com/world/2016/jun/07/boko-haram-attacks-in-niger-force-50000-people-to-flee,"The journalist, who <b>declined to be named</b>, said he subsequently learned that the  fighters returned later on Sunday and “engaged troops redeployed to the town&nbsp;...",2016-06-07
www.nytimes.com,"""declined to be named""",Live Nation Postpones Six New York Concerts in Wake of Shooting ...,http://www.nytimes.com/2016/06/02/arts/music/live-nation-cancel-concerts-shooting-irving-plaza.html,A police official who <b>declined to be named</b> because of the continuing  investigation said on Tuesday that three guns were found in a car used to drive  Mr. Collins&nbsp;...,2016-06-07
www.nj.com,"""declined to be named""",FBI visits Bayonne business owned by man arrested in $3.4M ...,http://www.nj.com/hudson/index.ssf/2016/06/feds_arrest_jersey_city_man_charged_with_34m_inves.html,"A neighbor who <b>declined to be named</b> said he saw about 10 men, several of  them armed with guns, at around 7:45 a.m. outside of the business. According to  the&nbsp;...",2016-06-07
www.dailymail.co.uk,"""declined to be named""","Over 50,000 flee Boko Haram attacks in Niger: UN | Daily Mail Online",http://www.dailymail.co.uk/wires/afp/article-3629442/Over-50-000-flee-Boko-Haram-attacks-Niger-UN.html,"The journalist, who <b>declined to be named</b>, said that he subsequently learned that  the fighters returned later on Sunday and &quot;engaged troops redeployed to the&nbsp;...",2016-06-07
www.reuters.com,"""declined to be named""","KingSett to buy 50 percent of Scotia Plaza from Dream Office, H&amp;R ...",http://www.reuters.com/article/us-dream-offc-reit-m-a-h-r-reit-idUSKCN0YQ0TH,"UL] and Fosun Group, as well as sovereign wealth fund Abu Dhabi Investment  Authority, or ADIA, said the sources, who <b>declined to be named</b> as the matter was &nbsp;...",2016-06-07
www.msn.com,"""refused to be named""","Boko Haram attack drives 50,000 out of town in Niger",http://www.msn.com/en-ca/news/other/boko-haram-attack-drives-50000-out-of-town-in-niger/ar-BBtYxuo,"The source, who <b>refused to be named</b>, added that the militants were &quot;burning the  military barracks, police facilities and local administration office before looting&nbsp;...",2016-06-07
www.politico.com,"""speaking on background""",New House Republican &#39;anti-poverty plan&#39; repackages GOP proposals,http://www.politico.com/story/2016/06/house-gop-poverty-223969,"<b>Speaking on background</b>, a House leadership aide said the proposals Tuesday  were not designed to address “funding per se” but were intended to take a&nbsp;...",2016-06-07
www.yahoo.com,"""asked to remain anonymous""",Saudi Arabia sentences 14 to death for terrorism: lawyer,https://www.yahoo.com/news/saudi-arabia-sentences-14-death-terrorism-arabiya-tv-075129782.html,"Another nine people were given jail sentences of three to 15 years and one was  acquitted, their defense lawyer, who <b>asked to remain anonymous</b>, told Reuters.",2016-06-07
www.thedailybeast.com,"""asked to remain anonymous""",Harry Potter and the West End Plot Shocker - The Daily Beast,http://www.thedailybeast.com/articles/2016/06/07/harry-potter-and-the-west-end-plot-shocker.html,"One theatergoer, who <b>asked to remain anonymous</b>, warned Harry Potter fans that  the twist may force them to “imagine the impossible.”&nbsp;...",2016-06-07
www.nydailynews.com,"""the source said""","Indiana college student, 20, hangs himself inside NYU dorm - NY ...",http://www.nydailynews.com/new-york/cops-probe-death-nyu-student-20-hung-dorm-article-1.2664666,"A roommate found him hanging from a closet door with a belt looped around his  neck inside their Lafayette St. dorm about 10:30 p.m. Monday, <b>the source said</b>.",2016-06-07
www.dailymail.co.uk,"""the source said""",US-backed Syrian force to reach IS-held town in days -Kurdish source,http://www.dailymail.co.uk/wires/reuters/article-3620774/U-S-backed-Syrian-force-reach-IS-held-town-days-Kurdish-source.html,<b>The source said</b> Islamic State defences stationed on the west bank of the  Euphrates river had collapsed at the start of the campaign by the Syria  Democratic&nbsp;...,2016-06-07
www.dailymail.co.uk,"""the source said""",Turkey not contributing to U.S.-backed Syria operation near Manbij ...,http://www.dailymail.co.uk/wires/reuters/article-3619800/Turkey-not-contributing-U-S-backed-Syria-operation-near-Manbij--source.html,"Turkey was informed by the United States about the operation, but any  contribution is out of the question,&quot; <b>the source said</b>. &quot;This region is 40 km from  Turkey&#39;s&nbsp;...",2016-06-07
www.telegraph.co.uk,"""a source said""",Rothschild&#39;s RIT scraps plan to buy Alliance Trust,http://www.telegraph.co.uk/business/2016/06/07/rothschilds-rit-scraps-plan-to-buy-alliance-trust/,RIT is expected to keep its eyes peeled for other potential targets. <b>A source said</b>  the group is “entrepreneurial and agile in pursuit of opportunities.”&nbsp;...,2016-06-07
www.reuters.com,"""sources said""","U.N. chief faced funding cut-off, fatwa risk over Saudis: sources ...",http://www.reuters.com/article/us-yemen-security-saudi-un-idUSKCN0YT2UT,"Speaking on condition of anonymity, the <b>sources said</b> Ban&#39;s office was  bombarded with calls from Gulf Arab foreign ministers, as well as ministers from  the&nbsp;...",2016-06-07
www.reuters.com,"""sources said""","Pengxin eyes purchase of Brazilian bank BI&amp;P, sources say | Reuters",http://www.reuters.com/article/us-bi-p-m-a-pengxingroup-exclusive-idUSKCN0YT0BU,"Pengxin has not hired an investment bank as adviser for the BI&amp;P deal, one of  the <b>sources said</b>, adding that an internal team handling mergers and acquisitions &nbsp;...",2016-06-07
www.reuters.com,"""sources said""",UPDATE 1-Total readies sale of German chemicals maker Atotech ...,http://www.reuters.com/article/total-atotech-sale-idUSL8N18V19H,"Total is expected to ask Barclays to lead the divestment, the <b>sources said</b>, adding  that a final mandate has not yet been assigned but was imminent. An auction&nbsp;...",2016-06-07
www.reuters.com,"""sources said""",Exclusive: Ousted CEO Laplanche studies LendingClub takeover ...,http://www.reuters.com/article/us-lendingclub-lbo-exclusive-idUSKCN0YT2R4,"Such regulatory heat could make it difficult for Laplanche to secure funding, one  of the <b>sources said</b>. It is already creating worries for buyers of the company&#39;s&nbsp;...",2016-06-07
www.chicagotribune.com,"""according to people familiar with""",AB InBev-SABMiller said near U.S. nod for mega beer merger ...,http://www.chicagotribune.com/news/sns-wp-blm-beer-10fae1ca-2815-11e6-8329-6104954928d2-20160601-story.html,"... the beer behemoth from edging craft brewers from shelves, <b>according to</b>  <b>people familiar with</b> the matter. U.S. clearance of the $107 billion combination is  on...",2016-06-07
www.wsj.com,"""according to people familiar with""",Federal Probe Examines Income of Longtime Cuomo Associate - WSJ,http://www.wsj.com/articles/federal-probe-examines-income-of-longtime-cuomo-associate-1465326959,"... in state contracting, which has focused on some of Mr. Cuomo&#39;s signature  economic-development initiatives, <b>according to people familiar with</b> the matter.",2016-06-07
www.bloomberg.com,"""a person briefed on the matter""","Tudor, Pickering, Holt &amp; Co., LLC: Private Company Information ...",http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=10983558,"... Perella and Peter Weinberg, is considering a tie-up with Tudor, Pickering, Holt  &amp; Co., LLC in a push into the energy sector, <b>a person briefed on the matter</b> said.",2016-06-07
abcnews.go.com,"""insisted on anonymity""",Kenya&#39;s Government Bans All Protests Against Electoral Body - ABC ...,http://abcnews.go.com/International/wireStory/kenyas-government-bans-protests-electoral-body-39672095,"He was among 21 people hospitalized with bullet wounds, according to hospital  sources who <b>insisted on anonymity</b> for fear of reprisals. The security minister&nbsp;...",2016-06-07
www.dailymail.co.uk,"""insisted on anonymity""",Kenya&#39;s government bans all protests against electoral body | Daily ...,http://www.dailymail.co.uk/wires/ap/article-3629809/Kenyas-government-bans-protests-against-electoral-body.html,"He was among 21 people hospitalized with bullet wounds, according to hospital  sources who <b>insisted on anonymity</b> for fear of reprisals. The security minister&nbsp;...",2016-06-07
www.nytimes.com,"""insisted on anonymity""",Kenya&#39;s Government Bans All Protests Against Electoral Body - The ...,http://www.nytimes.com/aponline/2016/06/07/world/africa/ap-af-kenya-deadly-protests.html,"He was among 21 people hospitalized with bullet wounds, according to hospital  sources who <b>insisted on anonymity</b> for fear of reprisals. The security minister&nbsp;...",2016-06-07
www.reuters.com,"""people familiar with the matter""",Exclusive: Blackstone in bid to buy insurance broker Acrisure - sources,http://www.reuters.com/article/us-acrisure-m-a-blackstone-exclusive-idUSKCN0YT2QA,"... Acrisure LLC, in a deal that could value the U.S. insurance brokerage at well  over $2 billion, including debt, according to <b>people familiar with the matter</b>.",2016-06-07
www.yahoo.com,"""a person familiar with the matter""",Hutchison seeks EU OK for Vimpelcom deal with concessions,https://www.yahoo.com/tech/hutchison-seeks-eu-ok-vimpelcom-deal-concessions-212905983--sector.html,"... in return for EU antitrust approval for its plan to merge its Italian mobile  business with that of Vimpelcom, <b>a person familiar with the matter</b> said on  Tuesday.",2016-06-07
www.bloomberg.com,"""official briefed on the matter""",Brazil Prosecutor Seeks Arrest of Temer&#39;s Party Leaders - Bloomberg,http://www.bloomberg.com/news/articles/2016-06-07/brazil-prosecutor-seeks-jail-for-senate-head-leading-impeachment,"... according to a government <b>official briefed on the matter</b>. If Calheiros is  removed from office, a member of Rousseff&#39;s party would temporarily take over  his job.",2016-06-07
www.nytimes.com,"""administration officials said""",Defiant Bashar al-Assad Vows to Retake &#39;Every Inch&#39; of Syria - The ...,http://www.nytimes.com/2016/06/08/world/middleeast/defiant-assad-vows-to-retake-every-inch-of-syria-from-his-foes.html,"Mr. Kerry, <b>administration officials said</b>, submitted to the White House months ago  a “Plan B” that called for escalated military action if Mr. Assad continued his&nbsp;...",2016-06-07
www.washingtonpost.com,"""administration officials said""","White House, citing long list of objections, threatens veto of defense ...",https://www.washingtonpost.com/news/checkpoint/wp/2016/06/07/white-house-citing-long-list-of-objections-threatens-veto-of-defense-bill/,"... House issued its second veto threat against a massive annual defense bill on  Tuesday, naming a long list of provisions that <b>administration officials said</b> would&nbsp;...",2016-06-07
www.msn.com,"""a senior administration official said""",Consensus reached within MTCR for India to become member:US,http://www.msn.com/en-in/news/other/consensus-reached-within-mtcr-for-india-to-become-memberus/ar-BBtS8qZ,"Member countries of MTCR &quot;have agreed that India should bea member,&quot; <b>a</b>  <b>senior administration official said</b> yesterday,adding that all the hurdles in this  regard&nbsp;...",2016-06-07
www.cnn.com,"""a senior administration official said""",Airstrikes in Syria kill more than 58 - CNN.com,http://www.cnn.com/2016/06/01/middleeast/syria-idlib-death-toll/,"... fighters known as the Syrian Democratic Forces have launched an offensive on  the &quot;critical and strategic&quot; area of Manbji, <b>a senior administration official said</b>.",2016-06-07
www.nytimes.com,"""fbi officials said""",F.B.I. Steps Up Use of Stings in ISIS Cases - The New York Times,http://www.nytimes.com/2016/06/08/us/fbi-isis-terrorism-stings.html,"Asked about The Times&#39;s data, <b>F.B.I. officials said</b> any increase in undercover  activity probably reflected the emergence of what they believed to be a larger and &nbsp;...",2016-06-07
www.foxnews.com,"""fbi officials said""",IG: EPA still blocking access to investigations | Fox News,http://www.foxnews.com/politics/2016/06/01/ig-epa-still-blocking-access-to-investigations.html,"However, <b>FBI officials said</b> that they did not restrict the EPA from sharing  information with the inspector general. “During the semiannual reporting period  ending&nbsp;...",2016-06-07
www.yahoo.com,"""a senior government official said""",Ghana to issue $2 bln bond to help clear power firms debt,https://www.yahoo.com/news/ghana-issue-2-bln-bond-help-clear-power-095106767--business.html,"... to issue a 10-year syndicated $2 billion bond before year end to clear legacy  debt among its power utilities, <b>a senior government official said</b> on Tuesday.",2016-06-07
www.theblaze.com,"""a government official said""",11 Students Jailed in Burundi for Doodling on Photos of Nation&#39;s ...,http://www.theblaze.com/stories/2016/06/07/11-students-jailed-in-burundi-for-doodling-on-photos-of-nations-president/,"... secondary school students were arrested in Burundi for scribbling on photos of  President Pierre Nkurunziza, parents and <b>a government official said</b> Tuesday.",2016-06-07
www.chicagotribune.com,"""a government official said""",Burundi: 11 teen students in jail for doodling president&#39;s photo ...,http://www.chicagotribune.com/news/nationworld/ct-students-jailed-for-defacing-president-photo-20160607-story.html,"Eleven secondary school students are in jail in Burundi for scribbling on photos  of President Pierre Nkurunziza, parents and <b>a government official said</b> Tuesday.",2016-06-07
www.dailymail.co.uk,"""a government official said""",Burundi: 11 students jailed for doodling president&#39;s photo | Daily ...,http://www.dailymail.co.uk/wires/ap/article-3629495/Burundi-11-students-jail-doodling-presidents-photo.html,"... Eleven secondary school students were put in jail in Burundi for scribbling on  photos of President Pierre Nkurunziza, parents and <b>a government official said</b>.",2016-06-07
www.reuters.com,"""a government official said""",Attack kills 3 Jordanian intelligence officers at Palestinian camp ...,http://www.reuters.com/article/us-jordan-security-attacks-idUSKCN0YS0RF?il=0,"... security personnel were killed in an attack on a security office in a Palestinian  refugee camp on the outskirts of the Jordanian capital, <b>a government official said</b> &nbsp;...",2016-06-07
hosted.ap.org,"""a government official said""",AP News : Jacksonville Daily News,http://hosted.ap.org/dynamic/stories/A/AF_BURUNDI_JAILED_FOR_DOODLES?SITE=NCJAC&SECTION=HOME&TEMPLATE=DEFAULT,"... secondary school students are in jail in Burundi for scribbling on photos of  President Pierre Nkurunziza, parents and <b>a government official said</b> Tuesday.",2016-06-07
www.yahoo.com,"""not authorized to speak on the record""",Kurdish militants exacting highest-ever toll on Turkey,https://www.yahoo.com/news/kurdish-militants-exacting-highest-ever-toll-turkey-185955176.html,"... that we care for them,” a senior Turkish official told the Monitor, asking that his  name be withheld because he is <b>not authorized to speak on the record</b>. “We&#39;re&nbsp;...",2016-06-07
www.reuters.com,"""according to two people with direct knowledge""",Business News Headlines | Reuters,http://www.reuters.com/news/archive/businessNews?view=page,"... branch blocked those same requests because they lacked information required  to transfer money, <b>according to two people with direct knowledge</b> of the matter.",2016-06-07
www.reuters.com,"""according to two people with direct knowledge""",Business News &amp; Financial News | Reuters,https://www.reuters.com/finance,"... branch blocked those same requests because they lacked information required  to transfer money, <b>according to two people with direct knowledge</b> of the matter.",2016-06-07
www.reuters.com,"""according to two people with direct knowledge""",Cybersecurity News Headlines | Reuters,http://www.reuters.com/news/archive/cybersecurity,"... branch blocked those same requests because they lacked information required  to transfer money, <b>according to two people with direct knowledge</b> of the matter.",2016-06-07
www.latimes.com,"""according to a person familiar with""",Jim Mora agrees to two-year contract extension with UCLA - LA Times,http://www.latimes.com/sports/ucla/la-sp-ucla-jim-mora-20160607-snap-story.html,"The extension will roll over the contract from 2019, <b>according to a person familiar</b>  <b>with</b> the situation. Mora&#39;s bonuses will also increase. The previous contract also&nbsp;...",2016-06-07
www.bloomberg.com,"""according to a person familiar with""",Gameloft CEO Said to Plan Resignation After Losing to Vivendi ...,http://www.bloomberg.com/news/articles/2016-06-01/gameloft-ceo-said-to-plan-resignation-after-losing-to-vivendi,"... to resign after shareholders backed Vivendi SA&#39;s hostile bid for the video game  company he founded, <b>according to a person familiar with</b> the matter who asked&nbsp;...",2016-06-07
www.reuters.com,"""a source familiar with the situation""",Credit Suisse Group AG (CSGN.S) Quote| Reuters.com,http://www.reuters.com/finance/stocks/overview?symbol=CSGN.S,"... with Credit Suisse over Mozambique&#39;s undeclared loans, while Britain&#39;s  regulator is also making inquiries, according to <b>a source familiar with the situation</b> .",2016-06-07
www.yahoo.com,"""a source familiar with the situation""",Whoopi Goldberg Close to Clinching &#39;The View&#39; Extension,https://www.yahoo.com/tv/whoopi-goldberg-close-clinching-view-extension-225400432.html,"... was planning to leave the show at the end of this season, but it seems that she  has had a change of heart, according to <b>a source familiar with the situation</b>.",2016-06-07
www.nj.com,"""a person familiar with the situation""",Will Rutgers&#39; game at Yankee Stadium be profitable? | Mailbag | NJ ...,http://www.nj.com/rutgersfootball/index.ssf/2016/06/how_will_a_rutgers_game_at_yankee_stadium_be_profi.html,I was initially told there&#39;s a &quot;potential for pretty good financial gain&quot; by <b>a person</b>  <b>familiar with the situation</b>. But that seems like an overly optimistic view after&nbsp;...,2016-06-07
www.nj.com,"""a person familiar with the situation""",Rutgers offensive lineman Jacquis Webb to transfer | NJ.com,http://www.nj.com/rutgersfootball/index.ssf/2016/06/rutgers_offensive_lineman_jacquis_webb_to_transfer.html,"Redshirt sophomore offensive lineman Jacquis Webb plans to transfer, <b>a person</b>  <b>familiar with the situation</b> confirmed. Webb&#39;s transfer was first reported by&nbsp;...",2016-06-07
www.bloomberg.com,"""a person familiar with the situation""",Are the Internet Boom Times Over? - Bloomberg,http://www.bloomberg.com/news/videos/2016-06-01/are-the-internet-boom-times-over,"... in a meeting late last year, according to <b>a person familiar with the situation</b>.  Bloomberg&#39;s Paul Sweeney reports on &quot;Bloomberg Markets.&quot; (Source: Bloomberg ).",2016-06-07
www.nydailynews.com,"""did not want to be identified""",Protesters burn flag in front of Staten Island stationhouse - NY Daily ...,http://www.nydailynews.com/new-york/protesters-slam-staten-island-cops-black-teen-death-article-1.2665550,"... to find the people involved in Dayshen&#39;s death, the protester who took the  video — who <b>did not want to be identified</b> — told NBC 4 New York in a statement.",2016-06-08
